ID,NAME
71816201,"87ecd"
91694349,b04c4
95846846,b3d95
95840961,"25863"
58356673,fe87e
46208173,c94d0
52745262,"1a8f1"
86286454,"099e0"
64735289,d4f4f
53392437,ffd64
31838724,"6792f"
24403852,d029a
77124696,d8cf8
45734584,fd7ec
74834864,"96d7c"
10251184,a5a9f
21258754,f141f
11655692,d58a2
30129392,"6088c"
67557239,d63b8
12423040,"2dd0f"
28022642,"90085"
20622866,b43e5
39630699,b0404
67377511,"728ad"
23496457,"52160"
40035110,"9632d"
49198997,"9146a"
74464976,"7c982"
72043610,"451b7"
98643824,d1afc
25840200,"344b6"
3169407,"8b5da"
27656968,"9c05c"
96957757,"70f27"
93284689,"7cf43"
99789314,"42724"
56434797,"86cac"
74157340,dbd4f
1076308,e90f7
53033820,eef4a
97955829,b3252
83856406,b557e
11669280,"3b848"
67008692,"260c8"
68141653,"751b0"
91613203,bdde8
27376007,"996cd"
95625331,f864b
70497250,"10984"
78819801,edbce
63100995,"5ddf8"
89540723,"28919"
33364806,"97971"
28064840,e0e81
32948731,"48874"
73442357,"334f9"
98866239,d4aaf
17477349,dbe81
42273504,"946aa"
45900473,"2d571"
91647474,b30e3
28197775,"45ca0"
10930492,c2fe4
53899404,f7283
25714266,"7b45a"
3476448,"604b9"
34624149,"7abc5"
26570833,b8df8
93228505,f495e
32204135,"86346"
72822039,"65c99"
93781551,"72d78"
26451146,f75e5
58537842,cfef5
74158704,"65796"
82174833,"482ad"
93893514,fa05e
44403295,d4592
98621006,"3202f"
74169490,"395ad"
21631282,"4fad0"
43468985,"4598d"
31229202,"1ef59"
2134000,bb53f
59483210,"3ebe7"
10975025,c7c21
73176615,"18ca7"
91580485,"7fa39"
81439706,"5caa9"
23130069,"8b0bf"
6513990,"5ad75"
15595207,"18ce4"
37683064,a55e1
75621372,"34518"
97658526,"5e037"
74919680,"9bb02"
44547201,"1c248"
72119736,"64bec"
69350197,ebefb
68576140,f0f4c
78794926,"6de66"
79918357,"47445"
9294470,c2993
57329742,"89e2a"
5614897,"0de06"
90715396,"95666"
73058481,"34fc9"
71672607,d8e5d
4253220,"1cf86"
35757751,"8f5f2"
41118310,"96201"
59428156,"590a2"
59070196,"8b1ed"
87480358,"9267d"
30495061,"48e01"
92082971,ddef5
75120921,"709f7"
98550783,"37982"
96376626,ee81f
44198868,da1bf
72388884,"87b5a"
77599009,e8174
22881236,"4b143"
36352441,"76c00"
84765277,a2ab3
83368319,b6998
21110590,"1492c"
50786376,"1e3ef"
74945853,af544
66893851,d8494
96470527,b5a07
30895387,d551c
18777631,c522e
78716532,eff82
26615467,"6654a"
97245113,cc8c0
8117961,a6668
79035266,c6ddf
28608438,"43ee7"
32242959,"38f1b"
55140302,dab71
57479129,"455bd"
95840768,f2ec6
3662461,"6870e"
7019873,a3d9e
415474,cf3be
44715164,e4d6a
45848876,d56d0
68692207,"1fd14"
92512075,b3c00
39499584,f7e1e
17883450,"63ace"
84289327,"1983b"
40546191,f17af
11773715,"11b72"
58784894,edf2b
10949577,a5a13
78977946,"88685"
2034801,c975e
27859737,"5e661"
11021827,"6af91"
58677096,"8b616"
15668412,"97353"
69606001,f8b31
81498341,dccdc
22014497,"0bb35"
84790405,dd2c7
12887245,cbc05
81744040,"6021c"
37151580,"929d3"
70183686,"11114"
99125849,a2010
51737982,a847e
90889036,c5251
61249873,b0fb7
45746284,"59466"
17930580,"1edc2"
28964488,"1be40"
88950080,"24c50"
29371160,"6a2bd"
57501337,"5cb29"
28184996,bef99
18002922,"038ed"
88390575,"248ee"
17394653,"0921f"
34983259,"084f6"
8130082,dd57d
39622244,d7ceb
79651927,f2764
56786444,fd294
62075116,"1f017"
68349241,"61931"
39959569,"8d599"
44088673,"9b6e9"
78048698,"55675"
86127238,e46e6
33979263,ef89d
70460874,"6c709"
32943274,ab754
91774373,e4498
47223653,"0920d"
71280069,"415d4"
29308472,"572ad"
15340373,"76545"
27690871,"9c769"
88063222,c75c5
23983405,"54d52"
63115733,"33f94"
83348302,"42964"
15576166,f47a5
45812471,"6dc88"
30251487,"14ef9"
62466030,b2dd9
14591213,"085c0"
15038808,"43839"
54416469,ac4b3
98563663,"45c28"
82961404,e4b64
89193737,"06b50"
48028397,da8b5
9795932,"47baa"
53867167,c6bba
35312808,"82efd"
86138883,"4e129"
18823529,"4824a"
82397138,e2049
96133895,"0ecca"
84969788,"612ae"
49220953,feb5a
70470038,"57104"
95942175,dfb6e
88671010,"12c38"
21269639,"4ec23"
6084073,"4caa0"
24170658,ce2e6
4485877,ee4fa
67695777,"1ffd2"
45846885,c59e3
61828853,d9dfd
62126261,"0d99a"
23939312,"7745b"
95710601,"9300e"
3047635,"11bdd"
96509688,b4d8f
6255378,"84801"
50265030,b3191
98737185,"4b2db"
23621279,"379d2"
60169657,"9af93"
30632007,d6b36
40481252,"19238"
93455740,"9e805"
11327832,"8ee05"
74127176,a2242
6465875,"98997"
55707070,"263ee"
241484,"0d759"
3224587,c0904
59093829,"04247"
93761497,"9eb1a"
49624012,"76d3f"
99002779,"7a594"
34436725,"718e5"
63272790,"68220"
92252520,"07630"
83342792,de963
53240403,"77e89"
61482559,"565e3"
89005023,c53e1
37752427,"07319"
16250943,"9470e"
68996099,"976d2"
64667419,d08ae
7716103,"11934"
64599208,"47796"
57940057,acb1c
19468233,bd9b6
48435953,"885a6"
45069025,"9b743"
20387930,c5dc8
81749477,"2c00d"
69748723,bc450
89480461,fe01a
72390285,"74e46"
70091297,"506f2"
80222100,"639e9"
93398257,fb02f
52568001,c9330
58207741,"1cf48"
32835101,"21ea8"
99997274,"658f4"
4432317,"472df"
84238590,fd1a9
60642381,b055f
94057953,ddf97
41319699,e869f
38552739,"6c45c"
60624777,f3afe
4896140,"3b7e5"
47403689,"3e790"
56604867,"3fe4b"
48859304,"241c6"
18882998,"1b117"
19043255,d4690
91874891,"9eb05"
74233658,"4580e"
83565521,a405f
19642006,"2f272"
21108455,"31152"
24282608,"4d2d8"
71393496,ccd98
37932974,"38a9c"
78185063,f01b3
44119459,"77424"
34604190,"31c3e"
60404496,"09bad"
36247737,c752a
45066579,fa23f
30035395,a73a2
65073324,"0dc9d"
66074623,"01724"
69757943,"47e55"
30729335,e266a
56035902,ba767
88118156,"1e630"
69921877,e8764
35452280,"5e1f2"
44296452,edbe6
22562106,e864c
30011974,"496d4"
67168587,"2468b"
6095404,b87dd
11295424,"572f0"
59754440,b25a8
33675568,ebd27
2045858,"3e065"
35791229,dc9f1
61620649,eb49e
48671306,b4c9e
70169004,af926
95169342,f742f
76696487,"91dd6"
709207,"44f59"
23206582,a7720
34542212,f86f7
47442824,"381e7"
90533767,"3c3b7"
93156190,e9bff
55163727,"450a2"
9705141,"58dbd"
87924160,fb6b3
83212807,"63e16"
89725910,"60635"
55877058,"5133f"
54130946,"15e54"
25594479,"47747"
99116620,"8a8bb"
52865487,"9b2c9"
12394713,d4c84
59710181,"4c3c3"
22941061,"69f23"
98488559,"32893"
64813106,"8a576"
45052005,afae6
72670164,"63b3e"
75265110,b8b26
76005644,"1825c"
66721270,"2ceac"
83653355,"6355a"
88922351,"6a9a7"
36644503,"3638b"
95944428,eb579
93143632,"78171"
6229181,"4f5b0"
80061777,b0287
65111160,"43ea0"
16556070,"4d499"
28564926,"685a6"
93728990,bc9d3
23766512,f905e
8002841,b87f6
38155399,"54e6a"
52927042,"08e03"
62215227,a7e24
5745970,b2eeb
49236413,"525ce"
83778137,"4a84c"
48656911,"963e1"
70478112,f0de8
1171946,e0336
87964000,ff7ea
60768521,"1ed42"
62925919,"57d11"
48675797,"0b5fe"
58506893,a5610
73548827,"69cdd"
70865700,"25660"
84508886,"93902"
67877563,"721f5"
29093755,a30f5
41883296,f1cbd
33938857,"2ea98"
67888643,c89ec
84434539,"51814"
93258487,"27ae1"
12000434,bcb19
88681884,"50617"
76951912,"249a8"
63949407,c9860
22471550,"58ab5"
51414812,"40ef0"
74637511,"13695"
55379430,"89e77"
80471593,"3be4b"
30545431,"391e4"
56118871,d0606
91349705,dd726
30574584,"4c018"
58769773,f29dc
41454461,"5d96d"
58706827,"217aa"
42339601,"0b80d"
76090995,"9a81d"
64672530,c217e
43959134,fcd83
53170816,"7f8b7"
14613319,"8bb85"
99115755,"577db"
51679491,ce086
89868563,"12a8c"
42387312,a0c36
96541890,b4e8a
52810130,"7422e"
34515487,"941d4"
80503115,"0ae22"
18919828,"1b768"
34948728,"9f74f"
93747400,"99a73"
66662088,f0b18
22853087,"72d9a"
34249884,"3e1c7"
45070045,db299
48081929,"4102a"
7926266,f03a0
17861717,"16429"
68036257,"7a6dc"
31933459,d9e48
94409431,ce95c
6378085,"28d0d"
71498772,"14ad5"
1073922,b9eb9
76915606,ab40c
51731241,e129a
90653149,"3a8e7"
56828689,"45024"
63866770,"46c94"
2010457,"1fd3a"
63397776,df067
86463667,"2bdfa"
72229722,"7ddb3"
94191744,d81f5
39575672,"509a1"
4212087,faa62
23848632,"8b6f6"
15215255,bebcc
74452184,"91647"
77654228,aaf9f
5360698,"67415"
2965247,"91313"
8093432,ad49d
27088010,a9926
41831340,"3155e"
51003389,"74936"
92582361,"3ea22"
34389,fccad
67412177,c47d1
80521876,"9bd42"
23206088,fb272
16218811,c41a2
99302646,bec36
40781002,"71314"
81115248,"98be3"
74160723,"1250b"
79016524,dc0c7
33867484,"966e0"
32333506,"38320"
9529286,c814a
90054911,eb19d
25279754,b159b
69821157,b1fcc
99084230,"37193"
54209988,"6ac84"
38231733,af699
38513062,"307ba"
87662601,c3217
18971885,"9233e"
71502434,d27b5
87799306,b1f33
24664940,"7fa17"
78440127,"1021a"
68377977,a893d
93220453,"8b12c"
55786838,"73165"
20965875,c577c
96270111,"83105"
40439263,"2a488"
1915029,"5270e"
72432204,"08c82"
58976644,"34ff5"
68666433,d86ab
73872452,"3d7f4"
85578723,bcc8a
61143693,"42952"
91521691,"2db81"
88618916,a762e
60064219,"468f0"
43649939,"8957b"
88770893,"33ef6"
93797542,"31609"
83215289,c57d1
36912633,a6502
52402454,a6d36
63432950,"3599f"
33603998,a64cf
67579439,ff51d
81573388,dd82c
41679442,e8a93
57748938,c4e06
22114865,b5a80
442017,"7395e"
9364575,"365b0"
73948798,"02c39"
20746011,"44cf6"
28635057,d986b
57352004,"2309c"
31972599,dd7c9
91311368,"61a46"
47162629,"087c6"
74287670,"91ee9"
87002092,"580a5"
84450739,fdcc0
21545247,"6881f"
49303074,aca67
42851205,"3a2d0"
70445264,"3fe04"
52799191,d73b6
69177280,"4aa8f"
39175623,bdeaf
21741340,ea276
60504889,b1922
53920856,"67119"
79952296,"7a554"
33805941,"5864c"
22742239,"46391"
27849107,"7d3a7"
24452898,f77a4
13963140,e7b7e
45223607,b6a4b
33580291,"29c9e"
31013091,"2e197"
87026133,"34992"
74378731,de983
29960720,"38119"
99845130,d24bf
27411023,e6fa8
22203292,"19246"
75163370,e679a
28274429,"05d27"
60743841,ab7b3
99663152,"18f1e"
46905338,"644dc"
94233090,bb163
68280691,bc535
49235346,f9e84
20945375,"1e377"
54844051,"2bb2b"
53528614,"613a5"
23447240,d81f5
63740065,d3291
36095,"11214"
27025253,c307d
13154987,"77898"
6717490,"0e7cc"
9237467,"54b39"
15054484,"3d5e8"
2898026,d9d27
19572156,"3e676"
45788771,d7596
93837262,"04830"
70809070,"7d150"
837003,"13928"
78621449,a08ba
86274534,"4e280"
31623132,"989bd"
24368733,de294
78397770,"7e83b"
70239066,"6f746"
28962340,"9e885"
18132893,"41822"
83863941,"48a04"
30218859,dcc2f
19382886,"659fa"
96305137,"38118"
55351661,"022d4"
84935341,"13765"
15606569,"854d2"
32106769,"1edd2"
69569513,"73baf"
32859860,"25509"
98211752,b0aef
70284577,"1651e"
51501217,fa7a4
45961961,"90510"
9766331,faed7
71902676,a6fc0
78253896,d9925
39699962,"390df"
50014238,"2fb83"
92970896,cf1d5
16318908,"5c73d"
73321210,"7d0b3"
46232856,e41ab
18533391,de5b2
36038764,d9fc7
17936022,"460e6"
16435561,"1d493"
50851496,"2a8f1"
18258392,b31a1
89246018,"75585"
31348833,"74341"
92413691,"1f6bf"
73720668,"836d4"
68969506,"062a9"
46934619,"01aaf"
71032233,"9933e"
27200892,"0b771"
77526876,"3861c"
28202651,cfaee
38108509,"93076"
70237841,c2f22
91542424,afcec
7165522,"49f8a"
12263118,"0c298"
68509585,"62cbb"
91314071,"62cde"
18381117,c3526
27414602,"27bba"
55447418,ef197
6769550,"94c4f"
29594708,"79ddb"
1373538,c5d48
59744884,"6af01"
22790982,d63ab
95324721,e6235
6050897,"92d65"
57044578,a480e
29388934,"21e6f"
44988577,"74e05"
90282587,bb013
10471978,"3ba32"
86424328,d51e2
47814455,eb129
30655730,"39a17"
52128795,"19786"
14545570,b501c
7206704,"9c6f4"
6017279,a861d
49467985,eb8d2
85736239,"26b47"
83776700,"427b6"
20131177,"1df02"
28502100,"10614"
60359321,"00f4a"
90308237,"453d1"
72622637,be72f
67055991,"8e761"
20460125,"9ce07"
85238490,"72b5c"
35390204,"9cf5c"
5267501,"381ab"
81570705,"557b2"
2435909,"37f2b"
12145950,"0d2df"
8849907,dba93
58834706,"712a5"
38210278,"1ac4f"
96482955,edb8b
89283677,"26962"
28043286,"27447"
29269370,d83c6
3728479,d1878
7416809,"1ddff"
7363091,b74ab
73147464,"763f1"
23534037,"575cb"
88819542,"44b7f"
75765000,"9488a"
40159139,"5f082"
81138676,"4a229"
80202623,b6dc7
